CustomerID,SignupDate,CustomerArchetype,FirstName,LastName,Email,Phone,Country,State,City,Address
CUST-13397,2025-10-25,Occasional Explorers,Leticia,Hofstetter,leticia.hofstetter.13397@at.kupferkanne.test,03477 12364 511,AT,Vienna,Vienna,"Eberhartergasse 759, Vienna"
CUST-13398,2025-10-25,Gift Buyers,Trude,Gerlach,trude.gerlach.13398@de.kupferkanne.test,+49(0) 863292864,DE,Berlin,Berlin,"Weinhagestraße 88, Berlin"
CUST-13399,2025-10-05,Coffee Regulars,Valentina,Froschauer,valentina.froschauer.13399@at.kupferkanne.test,+43 488076816820,AT,Upper Austria,Wels,"Sahra-Kainz-Weg 139, Wels"
CUST-13400,2025-10-02,New Arrivals,Alan,Schwaiger,alan.schwaiger.13400@at.kupferkanne.test,(02560) 37944 148,AT,Upper Austria,Wels,"Theodor-Horak-Straße 8/3, Wels"
CUST-13401,2025-10-05,Gift Buyers,Ruth,Mörth,ruth.morth.13401@at.kupferkanne.test,+43 (0) 5450 70703934,AT,Salzburg,Salzburg,"Schmidlstr. 2, Salzburg"
CUST-13402,2025-10-07,Premium Enthusiasts,Fabian,Wirth,fabian.wirth.13402@de.kupferkanne.test,0754546943,DE,Bavaria,Nuremberg,"Sedat-Barth-Platz 3-1, Nuremberg"
CUST-13403,2025-10-07,Power Buyers,Birgitt,Karz,birgitt.karz.13403@de.kupferkanne.test,+49(0) 586895235,DE,Berlin,Berlin,"Blümelplatz 151, Berlin"
CUST-13404,2025-10-10,Coffee Regulars,Catrin,Kroker,catrin.kroker.13404@de.kupferkanne.test,(00786) 191297,DE,Bavaria,Augsburg,"Aleksej-Siering-Allee 6-8, Augsburg"
CUST-13405,2025-10-13,One-Time Buyers,Joost,van den Berg,joost.van.den.berg.13405@nl.kupferkanne.test,037 5615778,NL,North Holland,Amsterdam,"Fayestraat 365, Amsterdam"
CUST-13406,2025-10-30,One-Time Buyers,Milica,Kohler,milica.kohler.13406@at.kupferkanne.test,+43 721203520720,AT,Vienna,Vienna,"Antonius-Frey-Platz 9, Vienna"
CUST-13407,2025-10-21,One-Time Buyers,Jolie,Rijn,jolie.rijn.13407@nl.kupferkanne.test,+31429-145537,NL,South Holland,The Hague,"Victorialaan 16, The Hague"
CUST-13408,2025-10-23,Gift Buyers,Ibrahim,Holsten,ibrahim.holsten.13408@de.kupferkanne.test,02851679796,DE,Bavaria,Augsburg,"Uschi-Wesack-Gasse 7/5, Augsburg"
CUST-13409,2025-10-03,One-Time Buyers,Leonora,Ravn,leonora.ravn.13409@dk.kupferkanne.test,65 92 17 85,DK,Southern Denmark,Odense,"Hvidkildevej 90, Odense"
CUST-13410,2025-10-27,Occasional Explorers,Ortwin,Rosenow,ortwin.rosenow.13410@de.kupferkanne.test,(09686) 780086,DE,North Rhine-Westphalia,Cologne,"Mudegasse 96-98, Cologne"
CUST-13411,2025-10-14,Premium Enthusiasts,Otmar,Kranz,otmar.kranz.13411@de.kupferkanne.test,(05710) 33091,DE,Bavaria,Nuremberg,"Christine-Hecker-Straße 1/3, Nuremberg"
CUST-13412,2025-10-20,One-Time Buyers,Nurettin,Reichmann,nurettin.reichmann.13412@de.kupferkanne.test,+49 (0) 0651 998885,DE,North Rhine-Westphalia,Dortmund,"Ehlertweg 4100, Dortmund"
CUST-13413,2025-10-06,Coffee Regulars,Josef,Weller,josef.weller.13413@de.kupferkanne.test,03228173358,DE,Berlin,Berlin,"Albersweg 98/27, Berlin"
CUST-13414,2025-10-06,One-Time Buyers,Hans Georg,Etzold,hans.georg.etzold.13414@de.kupferkanne.test,08039807810,DE,Bavaria,Augsburg,"Sibylle-Reinhardt-Weg 3-7, Augsburg"
CUST-13415,2025-10-11,Premium Enthusiasts,Jutta,Budig,jutta.budig.13415@de.kupferkanne.test,+49(0) 092387952,DE,Berlin,Berlin,"Irmi-Kraushaar-Gasse 2682, Berlin"
CUST-13416,2025-10-27,Coffee Regulars,Elmar,Kühnert,elmar.kuhnert.13416@de.kupferkanne.test,02556 219983,DE,North Rhine-Westphalia,Dusseldorf,"Liebeltgasse 5-7, Dusseldorf"
CUST-13417,2025-10-11,One-Time Buyers,Wieslaw,Thanel,wieslaw.thanel.13417@de.kupferkanne.test,00103 234843,DE,Berlin,Berlin,"Adriana-Ziegert-Ring 74-80, Berlin"
CUST-13418,2025-10-15,Occasional Explorers,Stefan,Gierschner,stefan.gierschner.13418@de.kupferkanne.test,(09760) 974317,DE,Bavaria,Augsburg,"Zeynep-Schleich-Allee 9268, Augsburg"
CUST-13419,2025-10-30,One-Time Buyers,Heinrich,Ziegler,heinrich.ziegler.13419@ch.kupferkanne.test,026 354 05 29,CH,Bern,Bern,"Hürlimannstrasse 9, Bern"
CUST-13420,2025-10-03,Occasional Explorers,James,Baier,james.baier.13420@at.kupferkanne.test,(07985) 23067 733,AT,Salzburg,Salzburg,"Steinbacherstraße 1/9, Salzburg"
CUST-13421,2025-10-13,One-Time Buyers,Nicole,Margraf,nicole.margraf.13421@de.kupferkanne.test,+49 (0) 9239 946621,DE,Berlin,Berlin,"Budigweg 63, Berlin"
CUST-13422,2025-10-12,Occasional Explorers,Theodor,Knecht,theodor.knecht.13422@ch.kupferkanne.test,+41 52 448 55 61,CH,Zurich,Zurich,"Kälinstrasse 688, Zurich"
CUST-13423,2025-10-30,Premium Enthusiasts,Janet,Zänker,janet.zanker.13423@de.kupferkanne.test,+49(0)7186 74980,DE,Bavaria,Nuremberg,"Putzstraße 5/2, Nuremberg"
CUST-13424,2025-10-26,Occasional Explorers,Brunhilde,Karge,brunhilde.karge.13424@de.kupferkanne.test,03680 21833,DE,Bavaria,Nuremberg,"Faustplatz 839, Nuremberg"
CUST-13425,2025-10-11,Coffee Regulars,Samanta,Felder,samanta.felder.13425@ch.kupferkanne.test,026 895 13 92,CH,Bern,Bern,"Furrerstrasse 6, Bern"
CUST-13426,2025-10-06,Premium Enthusiasts,Ingeborg,Roht,ingeborg.roht.13426@de.kupferkanne.test,01537 773821,DE,Berlin,Berlin,"Schäferallee 1/5, Berlin"
CUST-13427,2025-10-25,One-Time Buyers,Ludivine,Brasseur,ludivine.brasseur.13427@be.kupferkanne.test,7444373310,BE,Flanders,Ghent,"De Backer Route 257, Ghent"
CUST-13428,2025-10-09,Churned Loyals,Jacob,van Dijk,jacob.van.dijk.13428@nl.kupferkanne.test,(0307) 956931,NL,North Brabant,Eindhoven,"Liekebaan 65, Eindhoven"
CUST-13429,2025-10-09,Coffee Regulars,Leontina,Lindner,leontina.lindner.13429@at.kupferkanne.test,+43 310141044909,AT,Salzburg,Salzburg,"Wiesingerplatz 35, Salzburg"
CUST-13430,2025-10-11,Power Buyers,Helfried,Jäntsch,helfried.jantsch.13430@de.kupferkanne.test,+49(0)8715246835,DE,North Rhine-Westphalia,Cologne,"Trommlergasse 38/87, Cologne"
CUST-13431,2025-10-06,Occasional Explorers,Susi,Gertz,susi.gertz.13431@de.kupferkanne.test,+49 (0) 3014 085715,DE,North Rhine-Westphalia,Dusseldorf,"Ackermannweg 3-4, Dusseldorf"
CUST-13432,2025-10-11,Coffee Regulars,Anne-Katrin,Misicher,anne.katrin.misicher.13432@de.kupferkanne.test,01550 721933,DE,Bavaria,Augsburg,"Viktor-Ditschlerin-Ring 1/5, Augsburg"
CUST-13433,2025-10-26,Occasional Explorers,Franziska,Holzapfel,franziska.holzapfel.13433@de.kupferkanne.test,04373 074371,DE,North Rhine-Westphalia,Dusseldorf,"Silvana-Schuchhardt-Allee 63, Dusseldorf"
CUST-13434,2025-10-29,Coffee Regulars,Mats,Hehl,mats.hehl.13434@nl.kupferkanne.test,0485-590949,NL,North Brabant,Eindhoven,"Emilyweg 0, Eindhoven"
CUST-13435,2025-10-06,Churned Loyals,Boris,Mandl,boris.mandl.13435@at.kupferkanne.test,(07273) 08299 850,AT,Salzburg,Salzburg,"Fuhrmannstraße 9, Salzburg"
CUST-13436,2025-10-07,Coffee Regulars,Gerda,Schweitzer,gerda.schweitzer.13436@de.kupferkanne.test,05316 278828,DE,Bavaria,Nuremberg,"Geißlerring 9/3, Nuremberg"
CUST-13437,2025-10-11,Churned Loyals,Diedrich,Zobel,diedrich.zobel.13437@de.kupferkanne.test,+49(0) 288869240,DE,Bavaria,Augsburg,"Kaulring 22/35, Augsburg"
CUST-13438,2025-10-18,Gift Buyers,Eleonora,Salzer,eleonora.salzer.13438@at.kupferkanne.test,+43 6162 95929 123,AT,Vienna,Vienna,"Justin-Strohmaier-Platz 9/9, Vienna"
CUST-13439,2025-10-25,Power Buyers,Marina,Walter,marina.walter.13439@de.kupferkanne.test,+49(0)2106430616,DE,Berlin,Berlin,"Gotthardstraße 1-3, Berlin"
CUST-13440,2025-10-13,Coffee Regulars,Elvira,Bärer,elvira.barer.13440@de.kupferkanne.test,+49 (0) 8242 447943,DE,North Rhine-Westphalia,Cologne,"Jesselstraße 58-88, Cologne"
CUST-13441,2025-10-18,One-Time Buyers,Silke,van Hoevel en van Zwindrecht,silke.van.hoevel.en.van.zwindrecht.13441@nl.kupferkanne.test,(082) 9236193,NL,North Holland,Haarlem,"Nathanstraat 0, Haarlem"
CUST-13442,2025-10-24,Occasional Explorers,Hans-Wolfgang,Steckel,hans.wolfgang.steckel.13442@de.kupferkanne.test,+49 (0) 9837 937637,DE,North Rhine-Westphalia,Dortmund,"Jörn-Hecker-Platz 18-50, Dortmund"
CUST-13443,2025-10-29,Coffee Regulars,Rolf-Peter,Carsten,rolf.peter.carsten.13443@de.kupferkanne.test,(02083) 256899,DE,Berlin,Berlin,"Wigbert-Wernecke-Allee 71/97, Berlin"
CUST-13444,2025-10-04,Coffee Regulars,Zbigniew,Scheibe,zbigniew.scheibe.13444@de.kupferkanne.test,+49(0)9085 782030,DE,Berlin,Berlin,"Sagerstr. 5, Berlin"
CUST-13445,2025-10-07,Occasional Explorers,Theodor,Taucher,theodor.taucher.13445@at.kupferkanne.test,(07661) 01264 803,AT,Salzburg,Salzburg,"Erwin-Braun-Weg 169, Salzburg"
CUST-13446,2025-10-03,Occasional Explorers,Hans Jürgen,Lange,hans.jurgen.lange.13446@de.kupferkanne.test,+49(0)9218 285647,DE,Bavaria,Munich,"Stadelmannstr. 624, Munich"
CUST-13447,2025-10-16,Occasional Explorers,Ksawery,Lalak,ksawery.lalak.13447@pl.kupferkanne.test,+48 885 346 198,PL,Lesser Poland,Krakow,"Szkolna 235, Krakow"
CUST-13448,2025-10-01,Churned Loyals,Agathe,Hering,agathe.hering.13448@de.kupferkanne.test,+49(0) 218366103,DE,Bavaria,Munich,"Hermighausenweg 435, Munich"
CUST-13449,2025-10-21,Premium Enthusiasts,Flora,Benthin,flora.benthin.13449@de.kupferkanne.test,+49(0)3430 12505,DE,Berlin,Berlin,"Sauerstraße 27-54, Berlin"
CUST-13450,2025-10-15,Gift Buyers,Klaus-Michael,Etzler,klaus.michael.etzler.13450@de.kupferkanne.test,0763660045,DE,North Rhine-Westphalia,Cologne,"Rosa-Langern-Gasse 8-3, Cologne"
CUST-13451,2025-10-06,Gift Buyers,Shpresa,Hasler,shpresa.hasler.13451@ch.kupferkanne.test,056 634 57 34,CH,Bern,Biel/Bienne,"Haasstrasse 91, Biel/Bienne"
CUST-13452,2025-10-21,Coffee Regulars,Bjorn,Leguit,bjorn.leguit.13452@nl.kupferkanne.test,+31691-979852,NL,North Brabant,Eindhoven,"Isesingel 9, Eindhoven"
CUST-13453,2025-10-21,Coffee Regulars,Theobald,Albers,theobald.albers.13453@de.kupferkanne.test,0554652726,DE,Berlin,Berlin,"Finkestraße 31/89, Berlin"
CUST-13454,2025-10-20,Premium Enthusiasts,Heinz-Josef,Jopich,heinz.josef.jopich.13454@de.kupferkanne.test,03987886309,DE,North Rhine-Westphalia,Cologne,"Wendestr. 16/73, Cologne"
CUST-13455,2025-10-30,Churned Loyals,Cindy,Remy,cindy.remy.13455@be.kupferkanne.test,6077685781,BE,Brussels-Capital,Brussels,"Pollet Route 2512, Brussels"
CUST-13456,2025-10-17,One-Time Buyers,Korbinian,Stahr,korbinian.stahr.13456@de.kupferkanne.test,02735442457,DE,North Rhine-Westphalia,Cologne,"Aloisia-Bonbach-Allee 9-8, Cologne"
CUST-13457,2025-10-11,Power Buyers,Monja,Adler,monja.adler.13457@de.kupferkanne.test,+49(0)0740 73333,DE,North Rhine-Westphalia,Dusseldorf,"Marica-Riehl-Weg 78/69, Dusseldorf"
CUST-13458,2025-10-17,Coffee Regulars,Tola,Pietrus,tola.pietrus.13458@pl.kupferkanne.test,881 666 389,PL,Lower Silesian,Wroclaw,"Głowackiego 10/39, Wroclaw"
CUST-13459,2025-10-02,Occasional Explorers,Dario,Grassl,dario.grassl.13459@at.kupferkanne.test,+43 3428 87925 742,AT,Upper Austria,Wels,"Hofbauerweg 027, Wels"
CUST-13460,2025-10-13,Power Buyers,Natan,Klejna,natan.klejna.13460@pl.kupferkanne.test,+48 690 050 117,PL,Masovian,Radom,"Piaskowa 36/34, Radom"
CUST-13461,2025-10-04,Gift Buyers,Ken,Steffensen,ken.steffensen.13461@dk.kupferkanne.test,+45 50 29 08 92,DK,Capital Region,Copenhagen,"Dønnerupgade 45, Copenhagen"
CUST-13462,2025-10-03,Churned Loyals,Semra,Jacob,semra.jacob.13462@de.kupferkanne.test,04669 72808,DE,North Rhine-Westphalia,Dortmund,"Anny-Graf-Ring 0, Dortmund"
CUST-13463,2025-10-25,One-Time Buyers,Kazimierz,Drobnik,kazimierz.drobnik.13463@pl.kupferkanne.test,798 535 561,PL,Masovian,Warsaw,"Rzeczna 23, Warsaw"
CUST-13464,2025-10-18,Occasional Explorers,Keld,Kjær,keld.kjr.13464@dk.kupferkanne.test,+45 91222525,DK,Central Denmark,Randers,"Kattegat Allé 537, Randers"
CUST-13465,2025-10-15,Coffee Regulars,Marianna,Schuster,marianna.schuster.13465@de.kupferkanne.test,+49 (0) 3117 619313,DE,Bavaria,Augsburg,"Mitschkegasse 82/86, Augsburg"
CUST-13466,2025-10-01,Churned Loyals,Wilfried,Koch II,wilfried.koch.ii.13466@de.kupferkanne.test,(05562) 322159,DE,North Rhine-Westphalia,Cologne,"Hermannallee 4209, Cologne"
CUST-13467,2025-10-19,Occasional Explorers,Radosław,Palonek,radosaw.palonek.13467@pl.kupferkanne.test,+48 669 331 751,PL,Lower Silesian,Wroclaw,"Listopada 34/99, Wroclaw"
CUST-13468,2025-10-09,Gift Buyers,Gundi,Schomber,gundi.schomber.13468@de.kupferkanne.test,08540225357,DE,Bavaria,Nuremberg,"Walburga-Ehlert-Weg 456, Nuremberg"
CUST-13469,2025-10-22,Occasional Explorers,Raphaela,Mälzer,raphaela.malzer.13469@de.kupferkanne.test,(04166) 20296,DE,Berlin,Berlin,"Heinz-Walter-Mosemann-Ring 67, Berlin"
CUST-13470,2025-10-21,Occasional Explorers,Friedrich,Sturm,friedrich.sturm.13470@at.kupferkanne.test,06252/22379066,AT,Upper Austria,Wels,"Bergergasse 8, Wels"
CUST-13471,2025-10-29,Occasional Explorers,Amelia,Wiener,amelia.wiener.13471@at.kupferkanne.test,+43 (0) 7999 87766407,AT,Upper Austria,Wels,"Leoni-Sulzer-Straße 8, Wels"
CUST-13472,2025-10-10,Gift Buyers,Jodie,Powell,jodie.powell.13472@uk.kupferkanne.test,+44808 1570336,UK,Wales,Swansea,"Ashleigh Via 64, Swansea"
CUST-13473,2025-10-25,Coffee Regulars,Türkan,Lange,turkan.lange.13473@de.kupferkanne.test,04579 95092,DE,Bavaria,Munich,"Gutknechtplatz 7323, Munich"
CUST-13474,2025-10-19,One-Time Buyers,Josip,Junk,josip.junk.13474@de.kupferkanne.test,+49(0)7416 58921,DE,North Rhine-Westphalia,Cologne,"Lina-Dowerg-Allee 3357, Cologne"
CUST-13475,2025-10-14,Occasional Explorers,Kristin,Bader,kristin.bader.13475@ch.kupferkanne.test,091 693 24 52,CH,Zurich,Zurich,"Sidlerstrasse 925, Zurich"
CUST-13476,2025-10-26,Coffee Regulars,Eleonore,Siering,eleonore.siering.13476@de.kupferkanne.test,+49(0)2788 35751,DE,Berlin,Berlin,"Bärerstraße 4/4, Berlin"
CUST-13477,2025-10-25,One-Time Buyers,Herwig,Wernecke,herwig.wernecke.13477@de.kupferkanne.test,+49(0) 552181179,DE,Berlin,Berlin,"Hülya-Heintze-Gasse 85-62, Berlin"
CUST-13478,2025-10-27,Premium Enthusiasts,Serpil,Ritter,serpil.ritter.13478@de.kupferkanne.test,07149 63310,DE,Bavaria,Nuremberg,"Dietzstr. 334, Nuremberg"
CUST-13479,2025-10-28,One-Time Buyers,Lia,Conradi,lia.conradi.13479@de.kupferkanne.test,+49(0)7910 405494,DE,Bavaria,Augsburg,"Mercedes-Oestrovsky-Platz 9-3, Augsburg"
CUST-13480,2025-10-07,Gift Buyers,Juliusz,Hus,juliusz.hus.13480@pl.kupferkanne.test,502 308 000,PL,Lesser Poland,Tarnow,"Widok 37, Tarnow"
CUST-13481,2025-10-02,One-Time Buyers,Grit,Koch II,grit.koch.ii.13481@de.kupferkanne.test,00060 55037,DE,North Rhine-Westphalia,Dusseldorf,"Cichoriusstraße 9, Dusseldorf"
CUST-13482,2025-10-07,Occasional Explorers,Adriano,Hattinger,adriano.hattinger.13482@at.kupferkanne.test,0512 39328 449,AT,Salzburg,Salzburg,"Lamprechtring 4/5, Salzburg"
CUST-13483,2025-10-11,Churned Loyals,Volkhard,Hauffer,volkhard.hauffer.13483@de.kupferkanne.test,+49 (0) 1267 048739,DE,Bavaria,Munich,"Valeria-Girschner-Weg 489, Munich"
CUST-13484,2025-10-22,Coffee Regulars,Liam,Reichl,liam.reichl.13484@at.kupferkanne.test,+43 (0) 2927 75132162,AT,Salzburg,Salzburg,"Armin-Mayerhofer-Platz 898, Salzburg"
CUST-13485,2025-10-28,Churned Loyals,Osman,Jüttner,osman.juttner.13485@de.kupferkanne.test,(00805) 03478,DE,Bavaria,Munich,"Marten-Biggen-Straße 31, Munich"
CUST-13486,2025-10-22,Power Buyers,Balz,Küng,balz.kung.13486@ch.kupferkanne.test,033 346 33 90,CH,Zurich,Winterthur,"Mettlerstrasse 102, Winterthur"
CUST-13487,2025-10-20,Churned Loyals,Paula,Lund,paula.lund.13487@se.kupferkanne.test,+46 (0)72 65 87 97,SE,Stockholm County,Sodertalje,"Kyrkgatan 193, Sodertalje"
CUST-13488,2025-10-08,Premium Enthusiasts,Rosalinde,Heintze,rosalinde.heintze.13488@de.kupferkanne.test,06575 42697,DE,North Rhine-Westphalia,Dusseldorf,"Mareike-Hofmann-Platz 1-9, Dusseldorf"
CUST-13489,2025-10-16,Occasional Explorers,Ricarda,Boucsein,ricarda.boucsein.13489@de.kupferkanne.test,04408 127634,DE,North Rhine-Westphalia,Dusseldorf,"Mudestr. 103, Dusseldorf"
CUST-13490,2025-10-26,Occasional Explorers,Matthias,Zechmeister,matthias.zechmeister.13490@at.kupferkanne.test,+43 351132636530,AT,Upper Austria,Linz,"Weissenböckring 6/0, Linz"
CUST-13491,2025-10-01,Coffee Regulars,Elmar,Bucher,elmar.bucher.13491@ch.kupferkanne.test,024 372 21 04,CH,Vaud,Montreux,"Gfellerstrasse 70, Montreux"
CUST-13492,2025-10-06,Gift Buyers,Andrzej,Molga,andrzej.molga.13492@pl.kupferkanne.test,+48 32 272 35 17,PL,Lower Silesian,Legnica,"Grunwaldzka 609, Legnica"
CUST-13493,2025-10-23,Occasional Explorers,Belinda,Nerger,belinda.nerger.13493@de.kupferkanne.test,+49 (0) 3969 253784,DE,North Rhine-Westphalia,Dortmund,"Ina-Neureuther-Gasse 8, Dortmund"
CUST-13494,2025-10-20,Gift Buyers,Tina,Heinzl,tina.heinzl.13494@at.kupferkanne.test,+43 4343 53995 386,AT,Upper Austria,Linz,"Mörthstr. 3, Linz"
CUST-13495,2025-10-10,Coffee Regulars,Elena,Diesbergen,elena.diesbergen.13495@nl.kupferkanne.test,+3161 0958152,NL,North Brabant,Eindhoven,"Danielboulevard 3, Eindhoven"
CUST-13496,2025-10-29,Premium Enthusiasts,Dagmar,Cichorius,dagmar.cichorius.13496@de.kupferkanne.test,+49(0)8537 95006,DE,Berlin,Berlin,"Annaliese-Hethur-Gasse 7-8, Berlin"
CUST-13497,2025-10-20,Occasional Explorers,Marijan,Becker,marijan.becker.13497@de.kupferkanne.test,01329 42566,DE,Bavaria,Munich,"Hannah-Hartmann-Weg 41, Munich"
CUST-13498,2025-10-03,Coffee Regulars,Kunibert,Preiß,kunibert.prei.13498@de.kupferkanne.test,(01102) 46154,DE,Bavaria,Munich,"Freia-Faust-Weg 494, Munich"
CUST-13499,2025-10-23,Churned Loyals,Mehmet,Hertrampf,mehmet.hertrampf.13499@de.kupferkanne.test,+49(0) 862186890,DE,Bavaria,Munich,"Tina-Lindau-Ring 25, Munich"
CUST-13500,2025-10-07,One-Time Buyers,Justina,Schottin,justina.schottin.13500@de.kupferkanne.test,+49(0)3867 03022,DE,Berlin,Berlin,"Henry-Geisler-Gasse 71/37, Berlin"
CUST-13501,2025-10-21,Coffee Regulars,Błażej,Basa,bazej.basa.13501@pl.kupferkanne.test,783 373 582,PL,Masovian,Radom,"Cedrowa 382, Radom"
CUST-13502,2025-10-07,Coffee Regulars,Fernando,Häring,fernando.haring.13502@de.kupferkanne.test,09179247193,DE,North Rhine-Westphalia,Dusseldorf,"Silva-Mangold-Gasse 3/7, Dusseldorf"
CUST-13503,2025-10-07,Gift Buyers,Amalia,Adler,amalia.adler.13503@de.kupferkanne.test,+49(0)5756223382,DE,North Rhine-Westphalia,Dortmund,"Malte-Bolnbach-Allee 7360, Dortmund"
CUST-13504,2025-10-31,Occasional Explorers,Krzysztof,Bianchi,krzysztof.bianchi.13504@ch.kupferkanne.test,024 758 08 35,CH,Vaud,Lausanne,"Schwabstrasse 2, Lausanne"
CUST-13505,2025-10-22,Coffee Regulars,Marlen,Zirme,marlen.zirme.13505@de.kupferkanne.test,0483016605,DE,North Rhine-Westphalia,Dortmund,"Eckhard-Eberth-Gasse 9167, Dortmund"
CUST-13506,2025-10-29,Gift Buyers,Nada,Haering,nada.haering.13506@de.kupferkanne.test,03893846173,DE,North Rhine-Westphalia,Dusseldorf,"Arif-Eberth-Weg 71/55, Dusseldorf"
CUST-13507,2025-10-19,New Arrivals,Heidi,Stucki,heidi.stucki.13507@ch.kupferkanne.test,+41 81 288 30 33,CH,Zurich,Zurich,"Zehnderstrasse 9, Zurich"
CUST-13508,2025-10-08,Premium Enthusiasts,Beatrice,Huhn,beatrice.huhn.13508@de.kupferkanne.test,(09534) 286951,DE,Bavaria,Nuremberg,"Kargeallee 6-9, Nuremberg"
CUST-13509,2025-10-08,New Arrivals,Basile,George,basile.george.13509@be.kupferkanne.test,001-225-800-7183,BE,Wallonia,Namur,"Ginette Pine 88213, Namur"
CUST-13510,2025-10-19,Occasional Explorers,Oda,Stiebitz,oda.stiebitz.13510@de.kupferkanne.test,+49(0)2992 123068,DE,North Rhine-Westphalia,Dortmund,"Pergandeplatz 3-5, Dortmund"
CUST-13511,2025-10-13,Premium Enthusiasts,Maria,Dörr,maria.dorr.13511@de.kupferkanne.test,+49 (0) 8003 157821,DE,North Rhine-Westphalia,Cologne,"Cora-Reichmann-Platz 9/1, Cologne"
CUST-13512,2025-10-08,One-Time Buyers,Corinna,Röhricht,corinna.rohricht.13512@de.kupferkanne.test,+49(0)5350 193259,DE,North Rhine-Westphalia,Cologne,"Werneckestraße 3434, Cologne"
CUST-13513,2025-10-21,Churned Loyals,Martine,Köster,martine.koster.13513@de.kupferkanne.test,+49(0)8497600789,DE,Bavaria,Augsburg,"Heßweg 5, Augsburg"
CUST-13514,2025-10-19,Occasional Explorers,Sieghard,Loos,sieghard.loos.13514@de.kupferkanne.test,+49(0)1927 585867,DE,Berlin,Berlin,"Eveline-Zobel-Allee 1/4, Berlin"
CUST-13515,2025-10-12,Premium Enthusiasts,Burkard,Schweitzer,burkard.schweitzer.13515@de.kupferkanne.test,06466 58795,DE,North Rhine-Westphalia,Cologne,"Weinhagering 7/5, Cologne"
CUST-13516,2025-10-03,Coffee Regulars,Corinne,Finke,corinne.finke.13516@de.kupferkanne.test,09430355475,DE,North Rhine-Westphalia,Dusseldorf,"Dora-Beer-Straße 3, Dusseldorf"
CUST-13517,2025-10-03,Power Buyers,Erich,Freudenberger,erich.freudenberger.13517@de.kupferkanne.test,0913364213,DE,North Rhine-Westphalia,Dortmund,"Thiesallee 8504, Dortmund"
CUST-13518,2025-10-23,Coffee Regulars,Adelbert,Hänel,adelbert.hanel.13518@de.kupferkanne.test,+49(0)7338872570,DE,Bavaria,Augsburg,"Sükrü-Textor-Ring 260, Augsburg"
CUST-13519,2025-10-27,One-Time Buyers,Benno,Barth,benno.barth.13519@de.kupferkanne.test,03506 230521,DE,North Rhine-Westphalia,Dortmund,"Jäkelstr. 4-2, Dortmund"
CUST-13520,2025-10-23,Premium Enthusiasts,Jurij,Rudolph,jurij.rudolph.13520@de.kupferkanne.test,0184874119,DE,Berlin,Berlin,"Donald-Ruppert-Ring 91/15, Berlin"
CUST-13521,2025-10-15,Gift Buyers,Iwo,Czenczek,iwo.czenczek.13521@pl.kupferkanne.test,+48 509 483 755,PL,Masovian,Radom,"Kwiatowa 83, Radom"
CUST-13522,2025-10-23,Churned Loyals,Tadeusz,Szmagaj,tadeusz.szmagaj.13522@pl.kupferkanne.test,+48 533 116 451,PL,Lower Silesian,Legnica,"Górna 905, Legnica"
CUST-13523,2025-10-25,Power Buyers,Denise,Kocher,denise.kocher.13523@at.kupferkanne.test,+43 (0) 3581 75257496,AT,Salzburg,Salzburg,"Kalina-Bernhard-Weg 0, Salzburg"
CUST-13524,2025-10-26,Premium Enthusiasts,Francesca,Heidrich,francesca.heidrich.13524@de.kupferkanne.test,(05960) 299381,DE,Bavaria,Nuremberg,"Faustring 5-5, Nuremberg"
CUST-13525,2025-10-22,One-Time Buyers,Pamela,Täsche,pamela.tasche.13525@de.kupferkanne.test,+49(0) 170049142,DE,Bavaria,Augsburg,"Tomas-Faust-Straße 71-71, Augsburg"
CUST-13526,2025-10-01,Coffee Regulars,Martina,Römer,martina.romer.13526@de.kupferkanne.test,01764 887815,DE,Bavaria,Munich,"Krokerstraße 81, Munich"
CUST-13527,2025-10-09,Premium Enthusiasts,Ewald,Wieloch,ewald.wieloch.13527@de.kupferkanne.test,05437 014179,DE,Berlin,Berlin,"Wally-Seifert-Straße 6-3, Berlin"
CUST-13528,2025-10-11,Coffee Regulars,Alfredo,Preiß,alfredo.prei.13528@de.kupferkanne.test,08256 656120,DE,Bavaria,Munich,"Radischstraße 7944, Munich"
CUST-13529,2025-10-24,Gift Buyers,August,Scholz,august.scholz.13529@de.kupferkanne.test,00415 275455,DE,Bavaria,Nuremberg,"Matthäigasse 2/4, Nuremberg"
CUST-13530,2025-10-25,Power Buyers,Christian,Koch,christian.koch.13530@ch.kupferkanne.test,044 738 74 66,CH,Vaud,Lausanne,"Blaserstrasse 4, Lausanne"
CUST-13531,2025-10-09,Coffee Regulars,Alina,Paffrath,alina.paffrath.13531@de.kupferkanne.test,+49(0) 683917054,DE,Berlin,Berlin,"Eberhardtring 4/2, Berlin"
CUST-13532,2025-10-12,One-Time Buyers,Hanife,Stahr,hanife.stahr.13532@de.kupferkanne.test,0536711651,DE,Bavaria,Augsburg,"Zlatko-Kambs-Ring 1, Augsburg"
CUST-13533,2025-10-22,One-Time Buyers,David,Verbeek,david.verbeek.13533@nl.kupferkanne.test,+31(0)644-333798,NL,North Brabant,Eindhoven,"Kikiboulevard 297, Eindhoven"
CUST-13534,2025-10-14,One-Time Buyers,Maartje,Hexspoor,maartje.hexspoor.13534@nl.kupferkanne.test,+3104 6298848,NL,South Holland,Rotterdam,"Johannespad 105, Rotterdam"
